Time,Theta1,Theta2,Theta1_dot,Theta2_dot
1.179,-3.14713694360665,0.499725621067564,-1.24487620591118,-0.24166774591644
1.18,-3.14837538300869,0.499475083902218,-1.2320087041664,-0.259377836239582
1.181,-3.14960096101498,0.499206865395085,-1.21915334028633,-0.277030786346582
1.182,-3.15081368968926,0.498921022329525,-1.20630996585613,-0.294627310426953
1.183,-3.1520135809467,0.498617610774231,-1.19347843223272,-0.312168123607015
1.184,-3.15320064655372,0.498296686082311,-1.1806585905425,-0.329653941909286
1.185,-3.15437489812778,0.497958302890412,-1.16785029167965,-0.34708548221285
1.186,-3.15553634713708,0.497602515117885,-1.15505338630384,-0.364463462214859
1.187,-3.15668500490039,0.497229375965982,-1.14226772483827,-0.381788600393146
1.188,-3.15782088258676,0.496838937917099,-1.12949315746746,-0.399061615969559
1.189,-3.15894399121532,0.496431252734043,-1.11672953413433,-0.416283228874381
1.19,-3.16005434165503,0.49600637145935,-1.1039767045391,-0.433454159711549
1.191,-3.1611519446244,0.49556434441462,-1.09123451813553,-0.450575129724434
1.192,-3.1622368106913,0.495105221199901,-1.07850282412891,-0.467646860762532
1.193,-3.16330895027266,0.494629050693095,-1.06578147147451,-0.484670075248827
